Country,Partner Organization,longitude,latitude,Landscape #,Household ID,Data entry date,Item code,ag10b_01,ag10b_1a,ag10b_1a_unit,ag10b_1b,ag10b_05_1,ag10b_05_2,ag10b_06
TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",7NvFkzHDPpA,2014-08-12T00:00:00Z,3,Chicken Eggs (Traditional),30.0,3,6000.0,20.0,3,4000.0
TZA,Tanzania Forest Conservation Group,36.5229650139842,-8.09763085083975,"L19",mUFTDYR9Aj,2014-08-11T00:00:00Z,3,Chicken Eggs (Traditional),1600.0,3,480000.0,2.0,3,0.0
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",RbeUER44T9B,2014-09-28T00:00:00Z,1,Cow Milk (Traditional),400.0,1,320000.0,0.0,,0.0
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",Qrakmh9TAb7,2014-09-29T00:00:00Z,3,Chicken Eggs (Traditional),100.0,3,30000.0,0.0,,0.0
TZA,Tanzania Forest Conservation Group,38.7492089681939,-8.14419444155308,"L22",qKTwmCQoWz5,2015-08-11T00:00:00Z,3,Chicken Eggs (Traditional),60.0,3,18000.0,20.0,3,6000.0
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",pAiSMicbJb9,2014-09-28T00:00:00Z,9,Manure,2000.0,2,330000.0,1800.0,2,300000.0
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",XaYWTVN67N4,2014-12-28T00:00:00Z,1,Cow Milk (Traditional),100.0,1,80000.0,0.0,,0.0
TZA,Tanzania Forest Conservation Group,38.7492089681939,-8.14419444155308,"L22",5oGmpb8QJLA,2015-09-09T00:00:00Z,3,Chicken Eggs (Traditional),200.0,3,60000.0,0.0,,0.0
TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",HGnHsWKAkp3,2014-08-12T00:00:00Z,9,Manure,3000.0,2,300000.0,0.0,2,0.0
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",JbsDyyJEsp2,2015-01-14T00:00:00Z,3,Chicken Eggs (Traditional),200.0,3,60000.0,0.0,,0.0
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",TzXCuVJ5tP5,2015-01-14T00:00:00Z,1,Cow Milk (Traditional),600.0,1,480000.0,0.0,,0.0
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",1AHvfwxYcT6,2014-10-03T00:00:00Z,3,Chicken Eggs (Traditional),65.0,3,32500.0,0.0,3,0.0
TZA,Tanzania Forest Conservation Group,34.6613285529092,-10.0674212512047,"L11",ktUuHHCU1Q5,2015-08-05T00:00:00Z,3,Chicken Eggs (Traditional),200.0,3,60000.0,30.0,3,30000.0
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",Qrakmh9TAb7,2015-01-14T00:00:00Z,3,Chicken Eggs (Traditional),100.0,3,30000.0,0.0,,0.0
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",zRYovaahru9,2015-01-14T00:00:00Z,1,Cow Milk (Traditional),700.0,1,490000.0,0.0,,0.0
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",onVKoJG2AfA,2014-12-27T00:00:00Z,9,Manure,180.0,2,18000.0,0.0,,0.0
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",65WUiskq7g6,2014-10-04T00:00:00Z,5,Ghee/Butter,200.0,1,290000.0,0.0,,0.0
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",ZaEAz3d3Dr6,2014-12-10T00:00:00Z,3,Chicken Eggs (Traditional),100.0,3,20000.0,10.0,3,2000.0
TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",AcecNqxEnz4,2014-08-14T00:00:00Z,3,Chicken Eggs (Traditional),50.0,3,20000.0,0.0,,0.0
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",XaYWTVN67N4,2014-12-28T00:00:00Z,9,Manure,2000.0,2,60000.0,0.0,,0.0
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",TzXCuVJ5tP5,2015-01-14T00:00:00Z,5,Ghee/Butter,300.0,1,900000.0,0.0,,0.0
TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",LwsCZHjGPqA,2014-09-13T00:00:00Z,3,Chicken Eggs (Traditional),60.0,3,12000.0,15.0,3,5000.0
TZA,Tanzania Forest Conservation Group,34.6613285529092,-10.0674212512047,"L11",ckvwCyqWX59,2015-08-05T00:00:00Z,3,Chicken Eggs (Traditional),50.0,3,15000.0,30.0,3,0.0
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",PrddN7Eh7v3,2015-04-21T00:00:00Z,3,Chicken Eggs (Traditional),150.0,3,37500.0,0.0,3,0.0
TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",j5dyUZUjo25,2014-08-12T00:00:00Z,3,Chicken Eggs (Traditional),20.0,3,6000.0,20.0,3,6000.0
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",Qrakmh9TAb7,2014-09-29T00:00:00Z,1,Cow Milk (Traditional),600.0,1,480000.0,0.0,1,0.0
TZA,Tanzania Forest Conservation Group,38.7492089681939,-8.14419444155308,"L22",WjvUqZyb157,2015-09-13T00:00:00Z,3,Chicken Eggs (Traditional),220.0,3,66000.0,0.0,,0.0
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",yE1Xsrhzmk8,2014-10-09T00:00:00Z,1,Cow Milk (Traditional),672.0,1,470400.0,0.0,1,0.0
TZA,Tanzania Forest Conservation Group,38.7492089681939,-8.14419444155308,"L22",84Tt3igkks,2015-08-04T00:00:00Z,3,Chicken Eggs (Traditional),20.0,3,6000.0,0.0,3,0.0
TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",JsmhauRP8E9,2014-08-12T00:00:00Z,3,Chicken Eggs (Traditional),150.0,3,45000.0,150.0,3,45000.0
TZA,Tanzania Forest Conservation Group,34.6613285529092,-10.0674212512047,"L11",8bfdq81qVM8,2015-09-13T00:00:00Z,3,Chicken Eggs (Traditional),50.0,3,15000.0,0.0,,0.0
TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",9921bP6EeY4,2014-08-12T00:00:00Z,3,Chicken Eggs (Traditional),144.0,3,43200.0,144.0,3,43200.0
TZA,Tanzania Forest Conservation Group,38.7492089681939,-8.14419444155308,"L22",WjvUqZyb157,2015-09-13T00:00:00Z,2,Cow Milk (Improved),50.0,1,50000.0,0.0,,0.0
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",wtdrsEsEBX2,2014-09-28T00:00:00Z,1,Cow Milk (Traditional),420.0,1,210000.0,210.0,1,105000.0
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",uDCakBEm7VB,2014-09-30T00:00:00Z,1,Cow Milk (Traditional),3600.0,1,2160000.0,240.0,1,144000.0
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",ZbDwCBkG2A5,2014-10-03T00:00:00Z,1,Cow Milk (Traditional),1344.0,1,1344000.0,0.0,1,0.0
TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",sApJeip8V38,2014-08-14T00:00:00Z,3,Chicken Eggs (Traditional),200.0,3,60000.0,0.0,,0.0
TZA,Tanzania Forest Conservation Group,38.7492089681939,-8.14419444155308,"L22",fxSB64jdaSA,2015-08-08T00:00:00Z,3,Chicken Eggs (Traditional),50.0,3,15000.0,0.0,3,0.0
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",onVKoJG2AfA,2014-12-27T00:00:00Z,3,Chicken Eggs (Traditional),150.0,3,45000.0,0.0,,0.0
TZA,Tanzania Forest Conservation Group,36.5229650139842,-8.09763085083975,"L19",4LtjetWmyU6,2014-08-11T00:00:00Z,3,Chicken Eggs (Traditional),40.0,3,16000.0,20.0,3,8000.0
TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",2GJh9RvP6U3,2014-08-12T00:00:00Z,3,Chicken Eggs (Traditional),26.0,3,7800.0,26.0,3,78000.0
TZA,Tanzania Forest Conservation Group,34.6613285529092,-10.0674212512047,"L11",ZC9BxGQiLT8,2015-08-31T00:00:00Z,3,Chicken Eggs (Traditional),150.0,3,45000.0,0.0,,0.0
TZA,Tanzania Forest Conservation Group,34.6613285529092,-10.0674212512047,"L11",JADsmRVzNUA,2015-08-04T00:00:00Z,3,Chicken Eggs (Traditional),160.0,3,48000.0,30.0,3,0.0
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",PrddN7Eh7v3,2014-09-23T00:00:00Z,3,Chicken Eggs (Traditional),150.0,3,37500.0,0.0,3,0.0
TZA,Tanzania Forest Conservation Group,36.5229650139842,-8.09763085083975,"L19",pcKda2i8vd5,2014-08-14T00:00:00Z,3,Chicken Eggs (Traditional),25.0,3,10000.0,0.0,,0.0
TZA,Tanzania Forest Conservation Group,36.5229650139842,-8.09763085083975,"L19",aNYTfhJUuk9,2014-08-11T00:00:00Z,3,Chicken Eggs (Traditional),16.0,3,4800.0,0.0,,0.0
TZA,Tanzania Forest Conservation Group,34.6613285529092,-10.0674212512047,"L11",51brKTHzvAB,2015-08-11T00:00:00Z,3,Chicken Eggs (Traditional),150.0,3,45000.0,40.0,3,12000.0
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",uz81YWocVs7,2014-09-29T00:00:00Z,3,Chicken Eggs (Traditional),30.0,3,45000.0,0.0,3,0.0
TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",oDSCEcXBzq3,2014-08-12T00:00:00Z,3,Chicken Eggs (Traditional),30.0,3,9000.0,15.0,3,4500.0
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",mZbBzdZE8P5,2014-10-07T00:00:00Z,1,Cow Milk (Traditional),1344.0,1,1344000.0,0.0,1,0.0
TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",UDim1j4z9K9,2014-08-13T00:00:00Z,3,Chicken Eggs (Traditional),40.0,3,16000.0,0.0,,0.0
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",zRYovaahru9,2014-09-30T00:00:00Z,1,Cow Milk (Traditional),700.0,1,490000.0,0.0,,0.0
TZA,Tanzania Forest Conservation Group,36.5229650139842,-8.09763085083975,"L19",a77UhCZgDh2,2014-08-11T00:00:00Z,3,Chicken Eggs (Traditional),70.0,3,14000.0,40.0,3,8000.0
TZA,Tanzania Forest Conservation Group,38.7492089681939,-8.14419444155308,"L22",Qapm2uWHFt5,2015-09-09T00:00:00Z,3,Chicken Eggs (Traditional),200.0,3,60000.0,0.0,,0.0
TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",nZ3uwA7syq7,2014-08-12T00:00:00Z,3,Chicken Eggs (Traditional),50.0,3,15000.0,11.0,3,3300.0
TZA,Tanzania Forest Conservation Group,38.7492089681939,-8.14419444155308,"L22",fxSB64jdaSA,2015-08-10T00:00:00Z,3,Chicken Eggs (Traditional),50.0,3,15000.0,0.0,3,0.0
TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",1U2KYPp4RE4,2014-08-12T00:00:00Z,3,Chicken Eggs (Traditional),180.0,3,36000.0,120.0,3,24000.0
TZA,Tanzania Forest Conservation Group,38.7492089681939,-8.14419444155308,"L22",8pbKc5jDHS6,2015-09-02T00:00:00Z,3,Chicken Eggs (Traditional),150.0,3,45000.0,0.0,,0.0
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",hwqvpwm7Wz7,2014-12-24T00:00:00Z,9,Manure,300.0,2,30000.0,0.0,,0.0
TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",ZSL3mumZ4X8,2014-08-12T00:00:00Z,3,Chicken Eggs (Traditional),320.0,3,64000.0,100.0,3,20000.0
