"","Country","Partner.Organization","longitude","latitude","Landscape..","Household.ID","Data.entry.date","source_id_family","source_name_family","ag12b_06","ag12b_08","ag12b_09"
"137","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","c4ZGhkt4uq2","2014-09-07T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"138","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","zbPhVbZ2hNA","2014-08-13T00:00:00Z","5","RADIO",NA,2,NA
"139","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","jqEwCxargT5","2014-09-13T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"140","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","yyBkps8kGBB","2014-09-13T00:00:00Z","5","RADIO",NA,2,NA
"141","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","zwCpRhKnPo9","2015-05-13T00:00:00Z","5","RADIO",NA,2,NA
"142","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","AZbZLMWXXU5","2014-09-03T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"143","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","9M4qT2DMJj","2014-08-27T00:00:00Z","6","PUBLICATION",NA,2,NA
"144","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","o1aKSCrDRMB","2015-04-27T00:00:00Z","5","RADIO",NA,2,NA
"145","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","vyxUdnM5dv5","2014-12-15T00:00:00Z","5","RADIO",NA,2,NA
"146","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","GLaBCfmRHT9","2014-12-15T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"147","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","K5Z7A224KK7","2014-09-20T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"148","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","tKy51hwqVM2","2014-12-31T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"149","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","SGWDY8X7yo4","2015-03-29T00:00:00Z","3","COOPERATIVE",NA,2,NA
"150","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","NZwEq9cA5VB","2014-11-29T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"151","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","pKpxx6da5u6","2014-08-28T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"152","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","yyBkps8kGBB","2014-09-13T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"153","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","vyxUdnM5dv5","2014-12-15T00:00:00Z","2","NGO",NA,2,NA
"154","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","HK4BRArXjD6","2014-12-31T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"155","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","9M4qT2DMJj","2014-08-27T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"156","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","zebc4qh1zU8","2014-08-29T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"157","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","GLaBCfmRHT9","2014-12-15T00:00:00Z","2","NGO",NA,2,NA
"158","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","QFh29fHsCvA","2015-04-28T00:00:00Z","5","RADIO",NA,2,NA
"159","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","Jsv9PkxATh9","2014-09-10T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"160","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","k8zEL6BmKHB","2015-04-28T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"161","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","uVDhbqsgm8B","2014-09-08T00:00:00Z","5","RADIO",NA,NA,NA
"162","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","5G241XCT6VA","2014-09-23T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"163","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","6o1LRkbmmy9","2015-05-21T00:00:00Z","5","RADIO",NA,2,NA
"164","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","6rFDY18oMR9","2015-05-27T00:00:00Z","4","LARGE SCALE FARMER/OUTGROWERS",NA,2,NA
"165","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","NqtNJxp3qaB","2014-08-28T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"166","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","JsGWt7k9dz2","2015-04-27T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"167","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","EmjTzkKPcK4","2015-02-09T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"168","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","nLAqDVxLW42","2014-09-26T00:00:00Z","3a","COMMUNITY BASED FARMER'S ORGANISATIONS (CBOs)/FARMER BASED ORGANISATIONS (FBOs)",NA,2,NA
"169","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","vyxUdnM5dv5","2014-12-15T00:00:00Z","3a","COMMUNITY BASED FARMER'S ORGANISATIONS (CBOs)/FARMER BASED ORGANISATIONS (FBOs)",NA,2,NA
"170","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","UUj4sWMqYC3","2014-12-29T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"171","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","fyW9nSiREpA","2015-03-29T00:00:00Z","5","RADIO",NA,2,NA
"172","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","GLaBCfmRHT9","2014-12-15T00:00:00Z","9","CHIEF FARMER",NA,2,NA
"173","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","dVULAjf4W89","2015-03-10T00:00:00Z","1","MINISTRY OF FOOD & AGRICULTURE (MOFA)",NA,2,NA
"174","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","nMVazETomT7","2015-12-09T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"175","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","Tt5k1X1aefA","2016-07-15T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"176","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","2AzeKX3Xdj9","2015-12-11T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"177","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","fiLpRcMBzoA","2015-11-14T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"178","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","HbRbhAKMLv3","2015-10-09T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"179","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","iGeYWScB9G8","2016-04-26T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"180","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","6vh1fcZWV2A","2016-02-03T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"181","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","Wj18gYU55E5","2016-08-12T00:00:00Z","7","Neighbour",NA,2,NA
"182","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","voQqwNL5SR4","2016-03-03T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"183","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","7HuaMEgyTz4","2016-05-28T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"184","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","NpVRwZSF9A9","2016-05-16T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"185","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","EJpjhf8ixG7","2016-02-13T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"186","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","R5nJaf2Sop9","2015-10-07T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"187","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","GJymWVjaQVB","2016-02-03T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"188","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","cZWWUyRwuTA","2016-01-16T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"189","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","TSZ8yp6UEy4","2016-04-19T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"190","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","gtdvY5R76A5","2016-01-27T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"191","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","BrVjLcZwqr3","2015-10-12T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"192","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","tmtcp1ke5eB","2016-07-16T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"193","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","y5bMEWTbk12","2016-05-21T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"194","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","e3YsHqYkYK6","2015-10-08T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"195","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","vdieyWj8obA","2015-11-07T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"196","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","VM1oxfq9wgB","2015-12-14T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"197","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","pYrS9Lnoio5","2015-10-06T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"198","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","PGN47oqwcT6","2016-10-10T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"199","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","1aHi48GS6A5","2016-07-01T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"200","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","ob6Go1epkY4","2016-08-22T00:00:00Z","6a","Market Women / Middlemen",NA,2,NA
"201","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","C3b2zHKsNU3","2016-08-24T00:00:00Z","6a","Market Women / Middlemen",NA,2,NA
"202","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","cuVuG6WmhC5","2016-02-11T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"203","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","seXpFZmj3a","2016-01-23T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"204","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","jQRmJu3n453","2015-10-02T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"205","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","mhGSC5qMs53","2016-03-02T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"206","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","CGeuGzTDPV5","2015-10-01T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"207","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","cZWWUyRwuTA","2016-01-16T00:00:00Z","5","RADIO",NA,2,NA
"208","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","ydvLLQUM1wA","2016-07-19T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"209","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","XZQvXo5qT34","2015-10-10T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"210","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","AVbrhtAbDP5","2016-02-16T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"211","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","wPk7iGeM1n2","2015-12-16T00:00:00Z","5","RADIO",NA,2,NA
"212","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","cuVuG6WmhC5","2016-02-11T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"213","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","rYhbEL7oXj9","2016-07-26T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"214","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","J2FX8wXV8S9","2016-07-26T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"215","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","iRtxUHTRGi2","2016-01-22T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"216","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","wr5wPxGTis","2016-02-10T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"217","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","fzVneyP9Mg7","2016-01-27T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"218","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","Ag8CWapFXT9","2015-12-05T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"219","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","e2RyT8u9Vs5","2015-12-03T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"220","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","YR25C1AKLBA","2016-05-15T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"221","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","zxz5fHgxQr4","2016-05-26T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"222","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","eSXVTUZDKD3","2016-07-21T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"223","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","vvZZdLufJK3","2016-07-19T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"224","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","8DoKMFq9rv7","2015-12-14T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"225","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","XrphaE61Jh6","2016-03-04T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"226","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","sohyYFGAMr9","2016-08-17T00:00:00Z","6a","Market Women / Middlemen",NA,2,NA
"227","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","mhGSC5qMs53","2016-03-02T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"228","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","yyXhtLq72C2","2016-08-18T00:00:00Z","6a","Market Women / Middlemen",NA,2,NA
"229","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","CnrK9APvaT4","2016-08-15T00:00:00Z","7","Neighbour",NA,2,NA
"230","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","TY6c2BvPeq8","2016-07-27T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"231","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","8rMnuSjsKfA","2016-08-23T00:00:00Z","6a","Market Women / Middlemen",NA,2,NA
"232","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","Urb5aXE3gA2","2016-05-16T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"233","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","VDYfVRu3Q44","2016-05-18T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"234","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","bdXeZG9z586","2016-02-13T00:00:00Z","5","RADIO",NA,2,NA
"235","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","XrphaE61Jh6","2016-03-04T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"236","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","AvkkCXoYrg8","2016-10-16T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"237","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","FtidgPbhow5","2016-04-20T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"238","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","EhXFcHgzLr8","2016-08-23T00:00:00Z","6a","Market Women / Middlemen",NA,2,NA
"239","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","DRwp2xk3gPB","2016-07-22T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"240","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","nny1kAHD1A6","2015-10-08T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"241","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","TWGYiMEN9K3","2016-12-02T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"242","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","29hZgxCQpf4","2016-07-12T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"243","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","fSLig1NkSU7","2016-11-16T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"244","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","jHTSofjuPJ7","2016-01-18T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"245","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","iGeYWScB9G8","2016-04-26T00:00:00Z","3a","COMMUNITY BASED FARMER'S ORGANISATIONS (CBOs)/FARMER BASED ORGANISATIONS (FBOs)",NA,2,NA
"246","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","8DoKMFq9rv7","2015-12-14T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"247","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","nUikVE2njA5","2016-02-02T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"248","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","yyXhtLq72C2","2016-08-18T00:00:00Z","7","Neighbour",NA,2,NA
"249","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","mE3oDzqBqu4","2016-08-11T00:00:00Z","5","Radio",NA,2,NA
"250","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","QUACw1VqWL2","2015-11-17T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"251","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","NpVRwZSF9A9","2016-05-16T00:00:00Z","3","COOPERATIVE",NA,2,NA
"252","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","gvW2UAieds2","2016-01-06T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"253","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","VM1oxfq9wgB","2015-12-14T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"254","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","xRKbT2uWYL4","2016-02-04T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"255","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","nkB43h7a3u6","2016-04-22T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"256","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","yjXM15j8fo9","2016-12-10T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"257","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","vC1xGx4WFW","2016-08-12T00:00:00Z","6a","Market Women / Middlemen",NA,2,NA
"258","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","5DkfDPaXxW6","2015-11-13T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"259","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","DybB4C7m1V6","2016-07-22T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"260","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","EXzXQD4FSm3","2016-07-27T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"261","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","ACtMM9ksKX9","2016-10-05T00:00:00Z","5","RADIO",NA,2,NA
"262","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","fzVneyP9Mg7","2016-01-27T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"263","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","zxz5fHgxQr4","2016-05-26T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"264","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","MxhdeDaZTa9","2016-04-29T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"265","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","QLDaeeq1A6A","2015-11-06T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"266","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","am7bPMj2uA","2016-04-29T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"267","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","VDYfVRu3Q44","2016-05-18T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"268","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","GBGa6M3rbd3","2016-11-18T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"269","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","WVpeXYVGNq8","2016-08-15T00:00:00Z","6a","Market Women / Middlemen",NA,2,NA
"270","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","x7bE3Pdy8h5","2016-07-23T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"271","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","7HuaMEgyTz4","2016-05-28T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"272","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","5AjH6QaGU24","2016-02-15T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"273","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","LZ29vrnear2","2016-04-23T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"274","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","RCuAWjMUBmA","2016-11-21T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"275","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","Az5BDLdFCQB","2016-05-25T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"276","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","wy7axJB9t4A","2016-01-14T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"277","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","NqznyHy6N16","2016-08-10T00:00:00Z","6a","Market Women / Middlemen",NA,2,NA
"278","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","6zdLptApzZ2","2016-05-23T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"279","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","iV8EbG17vX2","2016-05-15T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"280","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","dVN9QRTY6b4","2015-11-12T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"281","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","bdXeZG9z586","2016-02-13T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"282","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","bdXeZG9z586","2016-02-13T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"283","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","hXCHXcG2W46","2016-02-01T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"284","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","4uYtGb6q1h5","2016-11-19T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
